locationId,location,parameter,value,date/utc,date/local,unit,coordinates/latitude,coordinates/longitude,country,city,isMobile,isAnalysis,entity,sensorType,dayOfWeek
339545,Tunjuelito_Cemex,pm25,12.6,2023-02-20T16:42:54+00:00,2023-02-20T11:42:54-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,10,2023-02-20T16:40:54+00:00,2023-02-20T11:40:54-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,37,2023-02-20T16:38:54+00:00,2023-02-20T11:38:54-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,51.2,2023-02-20T16:36:54+00:00,2023-02-20T11:36:54-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,25.4,2023-02-20T16:34:54+00:00,2023-02-20T11:34:54-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,3.5,2023-02-20T16:32:55+00:00,2023-02-20T11:32:55-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,3.4,2023-02-20T16:30:54+00:00,2023-02-20T11:30:54-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,4.3,2023-02-20T16:28:54+00:00,2023-02-20T11:28:54-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,5.4,2023-02-20T16:26:54+00:00,2023-02-20T11:26:54-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,6.8,2023-02-20T16:24:56+00:00,2023-02-20T11:24:56-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,27.3,2023-02-20T16:22:54+00:00,2023-02-20T11:22:54-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,22.2,2023-02-20T16:20:54+00:00,2023-02-20T11:20:54-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,13.4,2023-02-20T16:18:55+00:00,2023-02-20T11:18:55-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,40.4,2023-02-20T16:16:54+00:00,2023-02-20T11:16:54-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,7.4,2023-02-20T16:14:54+00:00,2023-02-20T11:14:54-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,2.6,2023-02-20T16:12:56+00:00,2023-02-20T11:12:56-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,2.9,2023-02-20T16:10:54+00:00,2023-02-20T11:10:54-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,5.4,2023-02-20T16:08:54+00:00,2023-02-20T11:08:54-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,7.4,2023-02-20T16:06:54+00:00,2023-02-20T11:06:54-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,20,2023-02-20T16:04:55+00:00,2023-02-20T11:04:55-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,17.5,2023-02-20T16:02:54+00:00,2023-02-20T11:02:54-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,2.3,2023-02-20T16:00:54+00:00,2023-02-20T11:00:54-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,4.9,2023-02-20T15:58:54+00:00,2023-02-20T10:58:54-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,35.2,2023-02-20T15:56:54+00:00,2023-02-20T10:56:54-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,99.4,2023-02-20T15:54:54+00:00,2023-02-20T10:54:54-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,11.7,2023-02-20T15:52:55+00:00,2023-02-20T10:52:55-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,19.4,2023-02-20T15:50:54+00:00,2023-02-20T10:50:54-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,5.9,2023-02-20T15:48:54+00:00,2023-02-20T10:48:54-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,5.2,2023-02-20T15:46:54+00:00,2023-02-20T10:46:54-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,6.8,2023-02-20T15:44:54+00:00,2023-02-20T10:44:54-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,4.3,2023-02-20T15:40:53+00:00,2023-02-20T10:40:53-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,12.6,2023-02-20T15:36:54+00:00,2023-02-20T10:36:54-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,21.2,2023-02-20T15:32:53+00:00,2023-02-20T10:32:53-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,20.4,2023-02-20T15:28:53+00:00,2023-02-20T10:28:53-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,47.6,2023-02-20T15:26:53+00:00,2023-02-20T10:26:53-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,29.6,2023-02-20T15:24:53+00:00,2023-02-20T10:24:53-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,30.3,2023-02-20T15:22:53+00:00,2023-02-20T10:22:53-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,28.6,2023-02-20T15:16:54+00:00,2023-02-20T10:16:54-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,28.2,2023-02-20T15:14:54+00:00,2023-02-20T10:14:54-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,35.5,2023-02-20T15:08:53+00:00,2023-02-20T10:08:53-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,9.7,2023-02-20T15:04:54+00:00,2023-02-20T10:04:54-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,12.7,2023-02-20T15:02:53+00:00,2023-02-20T10:02:53-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,10.8,2023-02-20T14:58:55+00:00,2023-02-20T09:58:55-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,46.9,2023-02-20T14:56:53+00:00,2023-02-20T09:56:53-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,13.9,2023-02-20T14:54:54+00:00,2023-02-20T09:54:54-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,14,2023-02-20T14:52:53+00:00,2023-02-20T09:52:53-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,26.4,2023-02-20T14:50:54+00:00,2023-02-20T09:50:54-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,13.6,2023-02-20T14:48:53+00:00,2023-02-20T09:48:53-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,4.3,2023-02-20T14:46:53+00:00,2023-02-20T09:46:53-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,5,2023-02-20T14:44:53+00:00,2023-02-20T09:44:53-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,13.1,2023-02-20T14:42:53+00:00,2023-02-20T09:42:53-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,29.9,2023-02-20T14:40:53+00:00,2023-02-20T09:40:53-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,31.9,2023-02-20T14:38:53+00:00,2023-02-20T09:38:53-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,12.3,2023-02-20T14:36:53+00:00,2023-02-20T09:36:53-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,16.1,2023-02-20T14:34:53+00:00,2023-02-20T09:34:53-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,24.6,2023-02-20T14:32:53+00:00,2023-02-20T09:32:53-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,12.6,2023-02-20T14:30:53+00:00,2023-02-20T09:30:53-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,16.1,2023-02-20T14:28:53+00:00,2023-02-20T09:28:53-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,29.2,2023-02-20T14:20:53+00:00,2023-02-20T09:20:53-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,15.4,2023-02-20T14:16:53+00:00,2023-02-20T09:16:53-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,37.9,2023-02-20T14:14:53+00:00,2023-02-20T09:14:53-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,14,2023-02-20T14:12:53+00:00,2023-02-20T09:12:53-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,26.8,2023-02-20T14:10:53+00:00,2023-02-20T09:10:53-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,16.7,2023-02-20T14:08:53+00:00,2023-02-20T09:08:53-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,19.6,2023-02-20T14:06:53+00:00,2023-02-20T09:06:53-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,24.3,2023-02-20T14:04:53+00:00,2023-02-20T09:04:53-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,33.7,2023-02-20T13:58:53+00:00,2023-02-20T08:58:53-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,31.4,2023-02-20T13:56:53+00:00,2023-02-20T08:56:53-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,28.4,2023-02-20T13:54:53+00:00,2023-02-20T08:54:53-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,29.1,2023-02-20T13:52:53+00:00,2023-02-20T08:52:53-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,30.5,2023-02-20T13:50:55+00:00,2023-02-20T08:50:55-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,58.8,2023-02-20T13:46:53+00:00,2023-02-20T08:46:53-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,28.2,2023-02-20T13:44:54+00:00,2023-02-20T08:44:54-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,38.6,2023-02-20T13:38:52+00:00,2023-02-20T08:38:52-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,38.7,2023-02-20T13:36:52+00:00,2023-02-20T08:36:52-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,30.3,2023-02-20T13:34:52+00:00,2023-02-20T08:34:52-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,32,2023-02-20T13:32:52+00:00,2023-02-20T08:32:52-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,32.1,2023-02-20T13:30:52+00:00,2023-02-20T08:30:52-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,39.7,2023-02-20T13:28:52+00:00,2023-02-20T08:28:52-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,46.8,2023-02-20T13:26:52+00:00,2023-02-20T08:26:52-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,33.9,2023-02-20T13:24:52+00:00,2023-02-20T08:24:52-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,30.8,2023-02-20T13:22:53+00:00,2023-02-20T08:22:53-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,30.8,2023-02-20T13:20:52+00:00,2023-02-20T08:20:52-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,30,2023-02-20T13:18:52+00:00,2023-02-20T08:18:52-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,34.9,2023-02-20T13:16:52+00:00,2023-02-20T08:16:52-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,37.6,2023-02-20T13:14:52+00:00,2023-02-20T08:14:52-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,36.6,2023-02-20T13:12:52+00:00,2023-02-20T08:12:52-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,36.1,2023-02-20T13:10:52+00:00,2023-02-20T08:10:52-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,30.4,2023-02-20T13:08:52+00:00,2023-02-20T08:08:52-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,30,2023-02-20T13:06:52+00:00,2023-02-20T08:06:52-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,28.3,2023-02-20T13:04:52+00:00,2023-02-20T08:04:52-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,29.7,2023-02-20T13:02:52+00:00,2023-02-20T08:02:52-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,30.3,2023-02-20T13:00:52+00:00,2023-02-20T08:00:52-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,32.4,2023-02-21T04:55:08+00:00,2023-02-20T23:55:08-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,38.3,2023-02-21T04:53:09+00:00,2023-02-20T23:53:09-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,32.3,2023-02-21T04:51:08+00:00,2023-02-20T23:51:08-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,32,2023-02-21T04:49:08+00:00,2023-02-20T23:49:08-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,32,2023-02-21T04:47:08+00:00,2023-02-20T23:47:08-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,35,2023-02-21T04:45:08+00:00,2023-02-20T23:45:08-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,37.1,2023-02-21T04:43:08+00:00,2023-02-20T23:43:08-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,34.8,2023-02-21T04:39:08+00:00,2023-02-20T23:39:08-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,36,2023-02-21T04:29:08+00:00,2023-02-20T23:29:08-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,23,2023-02-21T04:23:08+00:00,2023-02-20T23:23:08-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,22.4,2023-02-21T04:21:08+00:00,2023-02-20T23:21:08-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,24,2023-02-21T04:15:08+00:00,2023-02-20T23:15:08-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,42.6,2023-02-21T04:13:08+00:00,2023-02-20T23:13:08-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,27.8,2023-02-21T04:11:08+00:00,2023-02-20T23:11:08-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,31.2,2023-02-21T04:05:08+00:00,2023-02-20T23:05:08-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,28.6,2023-02-21T04:03:08+00:00,2023-02-20T23:03:08-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,27.2,2023-02-21T04:01:08+00:00,2023-02-20T23:01:08-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,31.8,2023-02-21T03:59:08+00:00,2023-02-20T22:59:08-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,31,2023-02-21T03:57:08+00:00,2023-02-20T22:57:08-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,30.7,2023-02-21T03:55:08+00:00,2023-02-20T22:55:08-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,36,2023-02-21T03:53:08+00:00,2023-02-20T22:53:08-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,27.2,2023-02-21T03:51:08+00:00,2023-02-20T22:51:08-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,28.5,2023-02-21T03:49:08+00:00,2023-02-20T22:49:08-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,31.9,2023-02-21T03:47:08+00:00,2023-02-20T22:47:08-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,31.2,2023-02-21T03:43:07+00:00,2023-02-20T22:43:07-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,26.5,2023-02-21T03:41:07+00:00,2023-02-20T22:41:07-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,29.2,2023-02-21T03:39:07+00:00,2023-02-20T22:39:07-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,25.8,2023-02-21T03:35:07+00:00,2023-02-20T22:35:07-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,28.7,2023-02-21T03:29:07+00:00,2023-02-20T22:29:07-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,28.9,2023-02-21T03:27:07+00:00,2023-02-20T22:27:07-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,30.6,2023-02-21T03:25:07+00:00,2023-02-20T22:25:07-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,33.3,2023-02-21T03:23:07+00:00,2023-02-20T22:23:07-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,28.2,2023-02-21T03:21:07+00:00,2023-02-20T22:21:07-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,29.2,2023-02-21T03:19:08+00:00,2023-02-20T22:19:08-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,31.4,2023-02-21T03:15:07+00:00,2023-02-20T22:15:07-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,34,2023-02-21T03:13:07+00:00,2023-02-20T22:13:07-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,31.4,2023-02-21T03:11:07+00:00,2023-02-20T22:11:07-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,29,2023-02-21T03:09:08+00:00,2023-02-20T22:09:08-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,33.5,2023-02-21T03:03:09+00:00,2023-02-20T22:03:09-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,40.3,2023-02-21T03:01:07+00:00,2023-02-20T22:01:07-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,37.8,2023-02-21T02:59:07+00:00,2023-02-20T21:59:07-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,32.4,2023-02-21T02:57:07+00:00,2023-02-20T21:57:07-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,24.8,2023-02-21T02:49:07+00:00,2023-02-20T21:49:07-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,16.8,2023-02-21T02:47:07+00:00,2023-02-20T21:47:07-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,22,2023-02-21T02:45:06+00:00,2023-02-20T21:45:06-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,21.6,2023-02-21T02:43:06+00:00,2023-02-20T21:43:06-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,20.7,2023-02-21T02:41:06+00:00,2023-02-20T21:41:06-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,24.9,2023-02-21T02:35:06+00:00,2023-02-20T21:35:06-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,22.1,2023-02-21T02:33:06+00:00,2023-02-20T21:33:06-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,26.8,2023-02-21T02:13:06+00:00,2023-02-20T21:13:06-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,33.3,2023-02-21T02:11:06+00:00,2023-02-20T21:11:06-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
339545,Tunjuelito_Cemex,pm25,24.9,2023-02-21T02:05:06+00:00,2023-02-20T21:05:06-05:00,µg/m³,4.546176,-74.13629,CO,,false,,community,low-cost sensor,lunes
