locationId,location,parameter,value,dateUtc,dateLocal,unit,latitude,longitude,country,city,isMobile,isAnalysis,entity,sensorType
222263,"SALITRE","um025",0.02,"2023-03-15T22:39:10+00:00","2023-03-15T17:39:10-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm25",12.7,"2023-03-15T22:39:10+00:00","2023-03-15T17:39:10-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm10",13.2,"2023-03-15T22:39:10+00:00","2023-03-15T17:39:10-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um100",0,"2023-03-15T22:39:10+00:00","2023-03-15T17:39:10-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um025",0.04,"2023-03-15T22:37:13+00:00","2023-03-15T17:37:13-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm1",9.8,"2023-03-15T22:37:13+00:00","2023-03-15T17:37:13-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um100",0,"2023-03-15T22:37:13+00:00","2023-03-15T17:37:13-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm10",14.3,"2023-03-15T22:37:13+00:00","2023-03-15T17:37:13-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm25",13.3,"2023-03-15T22:37:13+00:00","2023-03-15T17:37:13-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um010",0.73,"2023-03-15T22:37:13+00:00","2023-03-15T17:37:13-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm25",19,"2023-03-15T22:15:10+00:00","2023-03-15T17:15:10-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um100",0,"2023-03-15T22:15:10+00:00","2023-03-15T17:15:10-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm1",14.2,"2023-03-15T22:15:10+00:00","2023-03-15T17:15:10-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um025",0.05,"2023-03-15T22:15:10+00:00","2023-03-15T17:15:10-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm10",20.2,"2023-03-15T22:15:10+00:00","2023-03-15T17:15:10-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um010",0.96,"2023-03-15T22:15:10+00:00","2023-03-15T17:15:10-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm1",13.4,"2023-03-15T22:13:10+00:00","2023-03-15T17:13:10-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm10",18.5,"2023-03-15T22:13:10+00:00","2023-03-15T17:13:10-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um100",0,"2023-03-15T22:13:10+00:00","2023-03-15T17:13:10-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm25",17.8,"2023-03-15T22:13:10+00:00","2023-03-15T17:13:10-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um010",0.94,"2023-03-15T22:13:10+00:00","2023-03-15T17:13:10-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um025",0.04,"2023-03-15T22:13:10+00:00","2023-03-15T17:13:10-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm10",16.4,"2023-03-15T22:11:10+00:00","2023-03-15T17:11:10-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm1",12.4,"2023-03-15T22:11:10+00:00","2023-03-15T17:11:10-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm25",16.1,"2023-03-15T22:11:10+00:00","2023-03-15T17:11:10-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um100",0,"2023-03-15T22:11:10+00:00","2023-03-15T17:11:10-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um025",0.03,"2023-03-15T22:11:10+00:00","2023-03-15T17:11:10-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um010",0.81,"2023-03-15T22:11:10+00:00","2023-03-15T17:11:10-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um025",0.02,"2023-03-15T22:09:10+00:00","2023-03-15T17:09:10-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um100",0,"2023-03-15T22:09:10+00:00","2023-03-15T17:09:10-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm25",13.9,"2023-03-15T22:09:10+00:00","2023-03-15T17:09:10-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm10",14.1,"2023-03-15T22:09:10+00:00","2023-03-15T17:09:10-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm1",10.8,"2023-03-15T22:09:10+00:00","2023-03-15T17:09:10-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um010",0.68,"2023-03-15T22:09:10+00:00","2023-03-15T17:09:10-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm25",13.2,"2023-03-15T22:07:10+00:00","2023-03-15T17:07:10-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um025",0.03,"2023-03-15T22:07:10+00:00","2023-03-15T17:07:10-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um100",0,"2023-03-15T22:07:10+00:00","2023-03-15T17:07:10-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm1",10.1,"2023-03-15T22:07:10+00:00","2023-03-15T17:07:10-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm10",13.8,"2023-03-15T22:07:10+00:00","2023-03-15T17:07:10-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um010",0.63,"2023-03-15T22:07:10+00:00","2023-03-15T17:07:10-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um100",0,"2023-03-15T22:05:10+00:00","2023-03-15T17:05:10-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm1",10.4,"2023-03-15T22:05:10+00:00","2023-03-15T17:05:10-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm25",13.9,"2023-03-15T22:05:10+00:00","2023-03-15T17:05:10-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um010",0.75,"2023-03-15T22:05:10+00:00","2023-03-15T17:05:10-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm10",14.9,"2023-03-15T22:05:10+00:00","2023-03-15T17:05:10-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um025",0.05,"2023-03-15T22:05:10+00:00","2023-03-15T17:05:10-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um100",0,"2023-03-15T22:03:10+00:00","2023-03-15T17:03:10-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um025",0.03,"2023-03-15T22:03:10+00:00","2023-03-15T17:03:10-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm25",14,"2023-03-15T22:03:10+00:00","2023-03-15T17:03:10-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm10",15,"2023-03-15T22:03:10+00:00","2023-03-15T17:03:10-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um010",0.71,"2023-03-15T22:03:10+00:00","2023-03-15T17:03:10-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm1",10.8,"2023-03-15T22:03:10+00:00","2023-03-15T17:03:10-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um025",0.04,"2023-03-15T22:01:10+00:00","2023-03-15T17:01:10-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um010",0.72,"2023-03-15T22:01:10+00:00","2023-03-15T17:01:10-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm1",11.5,"2023-03-15T22:01:10+00:00","2023-03-15T17:01:10-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm10",16.1,"2023-03-15T22:01:10+00:00","2023-03-15T17:01:10-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um100",0,"2023-03-15T22:01:10+00:00","2023-03-15T17:01:10-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm25",15.1,"2023-03-15T22:01:10+00:00","2023-03-15T17:01:10-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm1",10.8,"2023-03-15T21:59:10+00:00","2023-03-15T16:59:10-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm10",14.7,"2023-03-15T21:59:10+00:00","2023-03-15T16:59:10-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um010",0.69,"2023-03-15T21:59:10+00:00","2023-03-15T16:59:10-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um025",0.03,"2023-03-15T21:59:10+00:00","2023-03-15T16:59:10-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um100",0,"2023-03-15T21:59:10+00:00","2023-03-15T16:59:10-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm25",13.8,"2023-03-15T21:59:10+00:00","2023-03-15T16:59:10-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um100",0,"2023-03-15T21:57:10+00:00","2023-03-15T16:57:10-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm25",14.3,"2023-03-15T21:57:10+00:00","2023-03-15T16:57:10-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um025",0.02,"2023-03-15T21:57:10+00:00","2023-03-15T16:57:10-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm1",11.1,"2023-03-15T21:57:10+00:00","2023-03-15T16:57:10-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm10",14.8,"2023-03-15T21:57:10+00:00","2023-03-15T16:57:10-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um010",0.7,"2023-03-15T21:57:10+00:00","2023-03-15T16:57:10-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm25",12.6,"2023-03-15T21:51:10+00:00","2023-03-15T16:51:10-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm1",9.8,"2023-03-15T21:51:10+00:00","2023-03-15T16:51:10-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um010",0.67,"2023-03-15T21:51:10+00:00","2023-03-15T16:51:10-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um025",0.03,"2023-03-15T21:51:10+00:00","2023-03-15T16:51:10-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um100",0,"2023-03-15T21:51:10+00:00","2023-03-15T16:51:10-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm10",13.4,"2023-03-15T21:51:10+00:00","2023-03-15T16:51:10-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um100",0,"2023-03-15T21:45:09+00:00","2023-03-15T16:45:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm1",10.6,"2023-03-15T21:45:09+00:00","2023-03-15T16:45:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um010",0.66,"2023-03-15T21:45:09+00:00","2023-03-15T16:45:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm25",13.5,"2023-03-15T21:45:09+00:00","2023-03-15T16:45:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um025",0.03,"2023-03-15T21:45:09+00:00","2023-03-15T16:45:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm10",14.3,"2023-03-15T21:45:09+00:00","2023-03-15T16:45:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm25",13.6,"2023-03-15T21:43:09+00:00","2023-03-15T16:43:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm10",14.7,"2023-03-15T21:43:09+00:00","2023-03-15T16:43:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um025",0.04,"2023-03-15T21:43:09+00:00","2023-03-15T16:43:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um010",0.64,"2023-03-15T21:43:09+00:00","2023-03-15T16:43:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm1",10.7,"2023-03-15T21:43:09+00:00","2023-03-15T16:43:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um100",0,"2023-03-15T21:43:09+00:00","2023-03-15T16:43:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm10",14.8,"2023-03-15T21:41:10+00:00","2023-03-15T16:41:10-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm25",13.5,"2023-03-15T21:41:10+00:00","2023-03-15T16:41:10-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm1",10.5,"2023-03-15T21:41:10+00:00","2023-03-15T16:41:10-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um010",0.68,"2023-03-15T21:41:10+00:00","2023-03-15T16:41:10-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um100",0,"2023-03-15T21:41:10+00:00","2023-03-15T16:41:10-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um025",0.04,"2023-03-15T21:41:10+00:00","2023-03-15T16:41:10-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm25",15.9,"2023-03-15T21:39:09+00:00","2023-03-15T16:39:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm10",16.8,"2023-03-15T21:39:09+00:00","2023-03-15T16:39:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm1",12.4,"2023-03-15T21:39:09+00:00","2023-03-15T16:39:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um100",0,"2023-03-15T21:39:09+00:00","2023-03-15T16:39:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um010",0.8,"2023-03-15T21:39:09+00:00","2023-03-15T16:39:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um025",0.04,"2023-03-15T21:39:09+00:00","2023-03-15T16:39:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm25",14,"2023-03-15T21:37:09+00:00","2023-03-15T16:37:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um100",0,"2023-03-15T21:37:09+00:00","2023-03-15T16:37:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um025",0.04,"2023-03-15T21:37:09+00:00","2023-03-15T16:37:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um010",0.7,"2023-03-15T21:37:09+00:00","2023-03-15T16:37:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm1",10.7,"2023-03-15T21:37:09+00:00","2023-03-15T16:37:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm10",14.8,"2023-03-15T21:37:09+00:00","2023-03-15T16:37:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm25",12.9,"2023-03-15T21:35:09+00:00","2023-03-15T16:35:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um100",0,"2023-03-15T21:35:09+00:00","2023-03-15T16:35:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um010",0.66,"2023-03-15T21:35:09+00:00","2023-03-15T16:35:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm1",10,"2023-03-15T21:35:09+00:00","2023-03-15T16:35:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um025",0.02,"2023-03-15T21:35:09+00:00","2023-03-15T16:35:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm10",13.4,"2023-03-15T21:35:09+00:00","2023-03-15T16:35:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm1",9.3,"2023-03-15T21:33:09+00:00","2023-03-15T16:33:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm10",12.3,"2023-03-15T21:33:09+00:00","2023-03-15T16:33:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um025",0.02,"2023-03-15T21:33:09+00:00","2023-03-15T16:33:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um100",0,"2023-03-15T21:33:09+00:00","2023-03-15T16:33:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um010",0.58,"2023-03-15T21:33:09+00:00","2023-03-15T16:33:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm25",11.9,"2023-03-15T21:33:09+00:00","2023-03-15T16:33:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm10",13.6,"2023-03-15T21:29:09+00:00","2023-03-15T16:29:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um100",0,"2023-03-15T21:29:09+00:00","2023-03-15T16:29:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm25",13.3,"2023-03-15T21:29:09+00:00","2023-03-15T16:29:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um010",0.69,"2023-03-15T21:29:09+00:00","2023-03-15T16:29:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm1",10.5,"2023-03-15T21:29:09+00:00","2023-03-15T16:29:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um025",0.02,"2023-03-15T21:29:09+00:00","2023-03-15T16:29:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um100",0,"2023-03-15T21:27:09+00:00","2023-03-15T16:27:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm25",12.6,"2023-03-15T21:27:09+00:00","2023-03-15T16:27:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um025",0.02,"2023-03-15T21:27:09+00:00","2023-03-15T16:27:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um010",0.63,"2023-03-15T21:27:09+00:00","2023-03-15T16:27:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm1",9.7,"2023-03-15T21:27:09+00:00","2023-03-15T16:27:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm10",13,"2023-03-15T21:27:09+00:00","2023-03-15T16:27:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm25",12,"2023-03-15T21:25:09+00:00","2023-03-15T16:25:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm1",9.3,"2023-03-15T21:25:09+00:00","2023-03-15T16:25:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm10",12.5,"2023-03-15T21:25:09+00:00","2023-03-15T16:25:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um025",0.03,"2023-03-15T21:25:09+00:00","2023-03-15T16:25:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um010",0.6,"2023-03-15T21:25:09+00:00","2023-03-15T16:25:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um100",0,"2023-03-15T21:25:09+00:00","2023-03-15T16:25:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm10",15,"2023-03-15T21:17:09+00:00","2023-03-15T16:17:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um010",0.67,"2023-03-15T21:17:09+00:00","2023-03-15T16:17:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um100",0,"2023-03-15T21:17:09+00:00","2023-03-15T16:17:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm1",10.4,"2023-03-15T21:17:09+00:00","2023-03-15T16:17:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um025",0.04,"2023-03-15T21:17:09+00:00","2023-03-15T16:17:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm25",13.7,"2023-03-15T21:17:09+00:00","2023-03-15T16:17:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um025",0.02,"2023-03-15T21:11:10+00:00","2023-03-15T16:11:10-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm1",8.6,"2023-03-15T21:11:10+00:00","2023-03-15T16:11:10-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um010",0.56,"2023-03-15T21:11:10+00:00","2023-03-15T16:11:10-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um100",0,"2023-03-15T21:11:10+00:00","2023-03-15T16:11:10-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm25",11,"2023-03-15T21:11:10+00:00","2023-03-15T16:11:10-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm10",11.4,"2023-03-15T21:11:10+00:00","2023-03-15T16:11:10-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um025",0.03,"2023-03-15T21:09:09+00:00","2023-03-15T16:09:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um100",0,"2023-03-15T21:09:09+00:00","2023-03-15T16:09:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm1",9.1,"2023-03-15T21:09:09+00:00","2023-03-15T16:09:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm25",12.3,"2023-03-15T21:09:09+00:00","2023-03-15T16:09:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um010",0.63,"2023-03-15T21:09:09+00:00","2023-03-15T16:09:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","pm10",12.9,"2023-03-15T21:09:09+00:00","2023-03-15T16:09:09-05:00","µg/m³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
222263,"SALITRE","um010",0.68,"2023-03-15T20:59:09+00:00","2023-03-15T15:59:09-05:00","particles/cm³",4.6445,-74.10104,"CO","",false,"","community","low-cost sensor"
